source,slug,status,severity,score,summary,issues
static,alarm-habit,,Pass,90,cards=14; paragraphs=16; faq=true,
data/quiz-wave3-200.json,emotion-stress-room-reset,source-json,Pass,90,results=16; avgSummary=277; thinRows=0,
data/quiz-wave3-200.json,emotion-apology-readiness,source-json,Pass,90,results=16; avgSummary=289; thinRows=0,
data/quiz-wave3-200.json,emotion-thanks-acceptance,source-json,Pass,90,results=16; avgSummary=277; thinRows=0,
data/quiz-wave3-200.json,emotion-memory-box-opening,source-json,Pass,90,results=16; avgSummary=314; thinRows=0,
data/quiz-wave3-200.json,emotion-decision-anxiety-care,source-json,Pass,90,results=16; avgSummary=277; thinRows=0,
data/quiz-wave4-200.json,daily-laundry-sort-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,daily-fridge-reset-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,daily-umbrella-check-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,daily-shoe-shelf-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,daily-bag-lightening-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,daily-receipt-box-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,daily-sink-cleanup-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,daily-home-lighting-wave4,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave4-200.json,daily-delivery-unpack-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,daily-calendar-review-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,daily-snack-drawer-wave4,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave4-200.json,daily-sleepwear-choice-wave4,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave4-200.json,daily-door-lock-check-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,daily-house-chore-order-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,daily-morning-water-wave4,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave4-200.json,daily-night-charging-wave4,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave4-200.json,daily-table-reset-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,daily-closet-hanger-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,digital-notification-badge-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,digital-photo-duplicate-wave4,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave4-200.json,digital-app-folder-wave4,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave4-200.json,digital-cloud-backup-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,digital-search-bookmark-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,digital-chat-archive-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,digital-email-inbox-wave4,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave4-200.json,digital-screen-time-wave4,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave4-200.json,digital-password-manager-wave4,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave4-200.json,digital-digital-calendar-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,digital-memo-tag-wave4,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave4-200.json,digital-file-name-wave4,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave4-200.json,digital-browser-extension-wave4,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave4-200.json,digital-online-review-wave4,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave4-200.json,digital-shopping-cart-wave4,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave4-200.json,digital-profile-picture-wave4,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave4-200.json,digital-video-queue-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,digital-device-update-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,digital-ai-question-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,digital-map-save-wave4,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave4-200.json,relation-reply-delay-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,relation-group-chat-tone-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,relation-birthday-call-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,relation-small-favor-wave4,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave4-200.json,relation-compliment-accept-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,relation-awkward-talk-wave4,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave4-200.json,relation-promise-change-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,relation-gift-reaction-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,relation-friend-boundary-wave4,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave4-200.json,relation-comfort-style-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,relation-first-meeting-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,relation-photo-share-wave4,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave4-200.json,relation-thanks-depth-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,relation-conflict-cooldown-wave4,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave4-200.json,relation-invitation-reply-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,relation-team-meal-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,relation-neighbor-hello-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,relation-old-friend-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,work-meeting-note-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,work-deadline-buffer-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,work-task-priority-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,work-feedback-read-wave4,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave4-200.json,work-remote-routine-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,work-desk-focus-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,work-handoff-message-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,work-lunch-break-wave4,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave4-200.json,work-urgent-request-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,work-weekly-report-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,work-calendar-block-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,work-meeting-question-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,work-project-start-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,work-mistake-recovery-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,work-colleague-help-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,work-idea-share-wave4,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave4-200.json,work-task-close-wave4,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave4-200.json,work-document-version-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,work-work-message-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,work-after-work-switch-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,spend-wish-list-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,spend-limited-stock-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,spend-subscription-check-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,spend-refund-decision-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,spend-brand-switch-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,spend-bulk-buy-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,spend-gift-budget-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,spend-sample-first-wave4,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave4-200.json,spend-secondhand-chat-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,spend-cart-abandon-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,spend-premium-choice-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,spend-receipt-review-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,spend-pay-method-wave4,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave4-200.json,spend-sale-scroll-wave4,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave4-200.json,spend-buy-or-wait-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,leisure-weekend-plan-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,leisure-playlist-mood-wave4,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave4-200.json,leisure-movie-pick-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,leisure-book-stack-wave4,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave4-200.json,leisure-home-cafe-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,leisure-walking-route-wave4,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave4-200.json,leisure-photo-walk-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,leisure-game-mode-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,leisure-craft-start-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,leisure-museum-pace-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,leisure-concert-prep-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,leisure-hobby-budget-wave4,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave4-200.json,leisure-diary-deco-wave4,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave4-200.json,leisure-solo-time-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,leisure-club-fit-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,leisure-creative-block-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,leisure-travel-video-wave4,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave4-200.json,leisure-recipe-try-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,leisure-puzzle-style-wave4,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave4-200.json,leisure-learning-kit-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,emotion-stress-signal-wave4,source-json,Pass,90,results=16; avgSummary=179; thinRows=0,
data/quiz-wave4-200.json,emotion-mood-note-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,emotion-apology-ready-wave4,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave4-200.json,emotion-thanks-accept-wave4,source-json,Pass,90,results=16; avgSummary=182; thinRows=0,
data/quiz-wave4-200.json,emotion-decision-worry-wave4,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave4-200.json,emotion-alone-reset-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,emotion-criticism-response-wave4,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave4-200.json,emotion-compliment-memory-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,emotion-energy-low-wave4,source-json,Pass,90,results=16; avgSummary=181; thinRows=0,
data/quiz-wave4-200.json,emotion-worry-share-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,emotion-self-talk-wave4,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave4-200.json,emotion-regret-handle-wave4,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave4-200.json,emotion-new-environment-wave4,source-json,Pass,90,results=16; avgSummary=179; thinRows=0,
data/quiz-wave4-200.json,emotion-sad-day-wave4,source-json,Pass,90,results=16; avgSummary=180; thinRows=0,
data/quiz-wave4-200.json,emotion-anger-cool-wave4,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave4-200.json,emotion-comfort-object-wave4,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave4-200.json,emotion-heart-boundary-wave4,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave4-200.json,emotion-sleep-thought-wave4,source-json,Pass,90,results=16; avgSummary=180; thinRows=0,
data/quiz-wave4-200.json,emotion-memory-box-wave4,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave4-200.json,travel-packing-order-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,travel-hotel-check-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,travel-airport-time-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,travel-local-food-wave4,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave4-200.json,travel-map-route-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,travel-travel-budget-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,travel-souvenir-pick-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,travel-rain-plan-wave4,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave4-200.json,travel-photo-spot-wave4,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave4-200.json,travel-itinerary-gap-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,travel-transport-pass-wave4,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave4-200.json,travel-morning-tour-wave4,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave4-200.json,travel-night-market-wave4,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave4-200.json,travel-museum-or-cafe-wave4,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave4-200.json,travel-travel-companion-wave4,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave4-200.json,travel-lost-route-wave4,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
